Date,Hour,Seasons,Rented Bike Count,Temperature(°C),Humidity(%),Wind speed (m/s),Rainfall(mm),Snowfall (cm),is_weekend,is_holiday,warehouse_id
2017-12-14,20,Winter,277,-4.8,43.0,1.1,0.0,0.0,0,0,3
2017-12-14,21,Winter,316,-4.8,45.0,0.8,0.0,0.0,0,0,3
2017-12-14,22,Winter,309,-4.9,44.0,1.1,0.0,0.0,0,0,3
2017-12-14,23,Winter,211,-5.6,53.0,1.2,0.0,0.0,0,0,2
2017-12-15,0,Winter,227,-5.7,53.0,0.6,0.0,0.0,0,0,1
2017-12-15,1,Winter,241,-6.3,57.0,0.4,0.0,0.0,0,0,1
2017-12-15,2,Winter,162,-6.8,58.0,0.4,0.0,0.0,0,0,1
2017-12-15,3,Winter,110,-6.9,56.0,0.5,0.0,0.0,0,0,2
2017-12-15,4,Winter,69,-7.1,59.0,0.8,0.0,0.0,0,0,1
2017-12-15,5,Winter,68,-7.5,64.0,0.9,0.0,0.0,0,0,3
2017-12-15,6,Winter,129,-7.4,64.0,0.7,0.0,0.0,0,0,1
2017-12-15,7,Winter,285,-7.0,63.0,0.6,0.0,0.0,0,0,2
2017-12-15,8,Winter,658,-6.6,64.0,1.1,0.0,0.0,0,0,1
2017-12-15,9,Winter,330,-5.9,60.0,0.6,0.0,0.0,0,0,2
2017-12-15,10,Winter,221,-4.6,52.0,0.8,0.0,0.0,0,0,2
2017-12-15,11,Winter,279,-2.9,46.0,1.0,0.0,0.0,0,0,1
2017-12-15,12,Winter,309,-2.5,43.0,0.7,0.0,0.0,0,0,1
2017-12-15,13,Winter,325,-1.6,40.0,0.3,0.0,0.0,0,0,3
2017-12-15,14,Winter,329,-0.7,39.0,0.8,0.0,0.0,0,0,3
2017-12-15,15,Winter,342,0.1,35.0,1.5,0.0,0.0,0,0,1
2017-12-15,16,Winter,354,0.0,37.0,0.6,0.0,0.0,0,0,1
2017-12-15,17,Winter,464,-0.2,39.0,0.8,0.0,0.0,0,0,2
2017-12-15,18,Winter,682,0.1,43.0,0.9,0.0,0.0,0,0,1
2017-12-15,19,Winter,451,0.6,41.0,1.2,0.0,0.0,0,0,3
2017-12-15,20,Winter,320,0.9,42.0,1.2,0.0,0.0,0,0,1
2017-12-15,21,Winter,300,0.7,47.0,2.7,0.0,0.0,0,0,1
2017-12-15,22,Winter,296,-0.1,49.0,2.0,0.0,0.0,0,0,3
2017-12-15,23,Winter,247,-1.3,60.0,2.5,0.0,0.0,0,0,2
2017-12-16,0,Winter,217,-2.6,73.0,3.4,0.0,0.0,1,0,1
2017-12-16,1,Winter,302,-3.4,76.0,2.9,0.0,0.0,1,0,1
2017-12-16,2,Winter,228,-4.1,73.0,2.1,0.0,0.0,1,0,3
2017-12-16,3,Winter,129,-4.5,71.0,1.6,0.0,0.0,1,0,1
2017-12-16,4,Winter,80,-5.0,70.0,2.7,0.0,0.0,1,0,3
2017-12-16,5,Winter,45,-5.6,72.0,2.0,0.0,0.0,1,0,3
2017-12-16,6,Winter,66,-6.1,69.0,2.9,0.0,0.0,1,0,3
2017-12-16,7,Winter,90,-6.7,64.0,2.1,0.0,0.0,1,0,1
2017-12-16,8,Winter,190,-7.3,62.0,2.6,0.0,0.0,1,0,1
2017-12-16,9,Winter,195,-7.2,47.0,2.8,0.0,0.0,1,0,2
2017-12-16,10,Winter,201,-6.2,42.0,2.3,0.0,0.0,1,0,3
2017-12-16,11,Winter,239,-5.2,30.0,4.0,0.0,0.0,1,0,1
2017-12-16,12,Winter,252,-4.1,28.0,3.8,0.0,0.0,1,0,3
2017-12-16,13,Winter,296,-3.7,23.0,4.0,0.0,0.0,1,0,2
2017-12-16,14,Winter,292,-3.4,22.0,4.3,0.0,0.0,1,0,2
2017-12-16,15,Winter,291,-3.3,22.0,5.0,0.0,0.0,1,0,2
2017-12-16,16,Winter,258,-3.3,24.0,3.5,0.0,0.0,1,0,2
2017-12-16,17,Winter,277,-4.6,26.0,2.6,0.0,0.0,1,0,2
2017-12-16,18,Winter,212,-5.3,28.0,3.5,0.0,0.0,1,0,3
2017-12-16,19,Winter,173,-6.0,32.0,2.4,0.0,0.0,1,0,3
2017-12-16,20,Winter,143,-6.6,37.0,3.4,0.0,0.0,1,0,3
2017-12-16,21,Winter,159,-7.1,39.0,3.2,0.0,0.0,1,0,3
2017-12-16,22,Winter,155,-7.6,41.0,1.6,0.0,0.0,1,0,1
2017-12-16,23,Winter,142,-8.0,41.0,2.2,0.0,0.0,1,0,1
2017-12-17,0,Winter,175,-8.1,41.0,2.0,0.0,0.0,1,0,3
2017-12-17,1,Winter,146,-8.4,40.0,1.6,0.0,0.0,1,0,1
2017-12-17,2,Winter,132,-8.7,40.0,2.8,0.0,0.0,1,0,1
2017-12-17,3,Winter,100,-9.0,40.0,3.1,0.0,0.0,1,0,2
2017-12-17,4,Winter,41,-9.5,40.0,1.9,0.0,0.0,1,0,1
2017-12-17,5,Winter,31,-9.7,41.0,3.1,0.0,0.0,1,0,2
2017-12-17,6,Winter,39,-9.9,42.0,2.3,0.0,0.0,1,0,1
2017-12-17,7,Winter,53,-10.2,42.0,2.3,0.0,0.0,1,0,3
2017-12-17,8,Winter,94,-10.7,43.0,0.9,0.0,0.0,1,0,3
2017-12-17,9,Winter,122,-10.5,38.0,1.1,0.0,0.0,1,0,2
2017-12-17,10,Winter,142,-8.5,31.0,1.5,0.0,0.0,1,0,3
2017-12-17,11,Winter,189,-7.2,29.0,1.8,0.0,0.0,1,0,1
2017-12-17,12,Winter,216,-4.9,25.0,2.6,0.0,0.0,1,0,1
2017-12-17,13,Winter,223,-4.5,25.0,3.2,0.0,0.0,1,0,2
2017-12-17,14,Winter,268,-3.2,26.0,3.1,0.0,0.0,1,0,1
2017-12-17,15,Winter,278,-2.5,28.0,2.0,0.0,0.0,1,0,2
2017-12-17,16,Winter,256,-2.7,31.0,2.3,0.0,0.0,1,0,1
2017-12-17,17,Winter,266,-3.8,35.0,2.4,0.0,0.0,1,0,2
2017-12-17,18,Winter,204,-4.7,37.0,1.8,0.0,0.0,1,0,1
2017-12-17,19,Winter,157,-5.6,39.0,1.1,0.0,0.0,1,0,3
2017-12-17,20,Winter,166,-6.0,42.0,0.8,0.0,0.0,1,0,2
2017-12-17,21,Winter,168,-6.5,45.0,0.7,0.0,0.0,1,0,3
2017-12-17,22,Winter,172,-6.6,50.0,0.6,0.0,0.0,1,0,1
2017-12-17,23,Winter,138,-6.9,53.0,0.7,0.0,0.0,1,0,2
2017-12-18,0,Winter,151,-5.9,50.0,0.6,0.0,0.0,0,0,2
2017-12-18,1,Winter,97,-5.3,48.0,0.4,0.0,0.0,0,0,2
2017-12-18,2,Winter,38,-5.0,65.0,0.4,0.0,0.2,0,0,2
2017-12-18,3,Winter,32,-5.3,76.0,1.0,0.3,0.5,0,0,3
2017-12-18,4,Winter,29,-5.4,81.0,0.7,0.0,0.7,0,0,1
2017-12-18,5,Winter,27,-5.3,81.0,0.9,0.0,0.8,0,0,1
2017-12-18,6,Winter,45,-5.2,85.0,0.9,0.4,1.3,0,0,1
2017-12-18,7,Winter,96,-5.0,85.0,0.7,0.0,1.8,0,0,1
2017-12-18,8,Winter,146,-4.6,86.0,1.2,0.0,2.0,0,0,2
2017-12-18,9,Winter,52,-4.3,89.0,1.0,1.6,4.0,0,0,1
2017-12-18,10,Winter,36,-3.7,87.0,1.0,0.0,4.8,0,0,1
2017-12-18,11,Winter,44,-2.9,85.0,1.2,0.0,4.8,0,0,2
2017-12-18,12,Winter,62,-1.8,83.0,1.2,1.1,5.1,0,0,3
2017-12-18,13,Winter,76,-0.9,84.0,1.2,0.0,5.0,0,0,2
2017-12-18,14,Winter,116,0.5,76.0,0.9,0.0,4.2,0,0,3
2017-12-18,15,Winter,137,1.6,73.0,0.9,0.0,3.2,0,0,3
2017-12-18,16,Winter,181,1.8,76.0,0.8,0.0,2.7,0,0,2
2017-12-18,17,Winter,175,0.4,84.0,0.8,0.0,2.7,0,0,1
2017-12-18,18,Winter,281,0.0,88.0,0.6,0.0,2.7,0,0,3
2017-12-18,19,Winter,198,1.3,65.0,1.1,0.0,2.7,0,0,2
2017-12-18,20,Winter,165,3.3,65.0,3.2,0.0,2.7,0,0,2
2017-12-18,21,Winter,148,2.8,73.0,2.4,0.0,2.6,0,0,1
2017-12-18,22,Winter,160,1.5,82.0,2.4,0.0,2.6,0,0,1
2017-12-18,23,Winter,128,0.1,81.0,2.9,0.0,2.6,0,0,3
2017-12-19,0,Winter,122,-1.0,73.0,2.3,0.0,2.6,0,0,3
2017-12-19,1,Winter,122,-2.0,72.0,0.8,0.0,2.6,0,0,1
2017-12-19,2,Winter,93,-2.7,72.0,0.9,0.0,2.6,0,0,1
2017-12-19,3,Winter,55,-2.8,58.0,1.6,0.0,2.6,0,0,1
2017-12-19,4,Winter,39,-2.9,59.0,1.8,0.0,2.6,0,0,1
2017-12-19,5,Winter,55,-3.9,66.0,0.7,0.0,2.6,0,0,1
2017-12-19,6,Winter,78,-4.3,70.0,1.6,0.0,2.6,0,0,3
2017-12-19,7,Winter,165,-4.4,64.0,2.8,0.0,2.6,0,0,2
2017-12-19,8,Winter,390,-5.2,58.0,2.2,0.0,2.5,0,0,2
2017-12-19,9,Winter,199,-5.3,48.0,2.6,0.0,2.5,0,0,2
2017-12-19,10,Winter,151,-4.6,41.0,2.8,0.0,2.5,0,0,2
2017-12-19,11,Winter,174,-3.5,35.0,2.2,0.0,2.5,0,0,1
2017-12-19,12,Winter,191,-2.5,31.0,2.6,0.0,2.3,0,0,3
2017-12-19,13,Winter,189,-2.2,25.0,3.2,0.0,2.2,0,0,1
2017-12-19,14,Winter,178,-2.2,23.0,3.7,0.0,2.2,0,0,3
2017-12-19,15,Winter,195,-1.3,26.0,3.0,0.0,2.1,0,0,3
2017-12-19,16,Winter,211,-1.8,31.0,3.1,0.0,2.0,0,0,1
2017-12-19,17,Winter,256,-2.7,35.0,1.8,0.0,2.0,0,0,1
2017-12-19,18,Winter,384,-3.8,42.0,3.3,0.0,2.0,0,0,2
2017-12-19,19,Winter,276,-4.5,51.0,2.0,0.0,2.0,0,0,2
2017-12-19,20,Winter,225,-4.9,55.0,2.0,0.0,2.0,0,0,1
2017-12-19,21,Winter,224,-5.0,57.0,1.9,0.0,2.0,0,0,1
2017-12-19,22,Winter,213,-5.5,56.0,1.5,0.0,2.0,0,0,1
2017-12-19,23,Winter,149,-5.8,57.0,1.7,0.0,2.0,0,0,2
2017-12-20,0,Winter,142,-6.5,63.0,1.5,0.0,2.0,0,0,3
2017-12-20,1,Winter,172,-7.3,67.0,1.1,0.0,2.0,0,0,1
2017-12-20,2,Winter,108,-7.8,68.0,0.9,0.0,2.0,0,0,3
2017-12-20,3,Winter,71,-8.1,70.0,1.3,0.0,2.0,0,0,3
2017-12-20,4,Winter,38,-8.5,73.0,1.0,0.0,2.0,0,0,1
2017-12-20,5,Winter,56,-8.3,67.0,0.9,0.0,2.0,0,0,1
2017-12-20,6,Winter,97,-8.2,66.0,0.9,0.0,2.0,0,0,3
2017-12-20,7,Winter,213,-8.1,67.0,0.9,0.0,2.0,0,0,3
2017-12-20,8,Winter,466,-7.8,65.0,1.1,0.0,2.0,0,0,1
2017-12-20,9,Winter,239,-6.7,62.0,1.1,0.0,2.0,0,0,1
2017-12-20,10,Winter,162,-5.4,56.0,1.1,0.0,2.0,0,0,2
2017-12-20,11,Winter,204,-4.2,51.0,1.1,0.0,1.9,0,0,2
2017-12-20,12,Winter,209,-3.2,49.0,1.3,0.0,1.9,0,0,3
2017-12-20,13,Winter,228,-1.3,43.0,1.0,0.0,1.7,0,0,2
2017-12-20,14,Winter,243,-0.5,44.0,1.0,0.0,1.7,0,0,1
2017-12-20,15,Winter,240,-0.2,45.0,1.0,0.0,1.6,0,0,1
2017-12-20,16,Winter,225,-0.5,48.0,1.1,0.0,1.6,0,0,1
2017-12-20,17,Winter,237,-0.9,70.0,1.1,0.0,2.2,0,0,2
2017-12-20,18,Winter,329,-1.4,79.0,1.6,0.1,2.2,0,0,2
2017-12-20,19,Winter,190,-1.5,81.0,1.8,0.0,2.2,0,0,1
2017-12-20,20,Winter,165,-1.9,86.0,0.9,0.0,2.4,0,0,1
2017-12-20,21,Winter,197,-2.0,83.0,1.2,0.1,2.4,0,0,3
2017-12-20,22,Winter,184,-1.6,82.0,0.4,0.0,2.3,0,0,2
2017-12-20,23,Winter,153,-1.1,87.0,1.4,0.0,2.2,0,0,2
2017-12-21,0,Winter,166,-1.3,90.0,2.0,0.0,2.2,0,0,1
2017-12-21,1,Winter,189,-1.8,90.0,1.6,0.0,2.2,0,0,3
2017-12-21,2,Winter,132,-2.2,88.0,1.4,0.0,2.2,0,0,2
2017-12-21,3,Winter,79,-2.9,89.0,1.3,0.0,2.2,0,0,2
2017-12-21,4,Winter,58,-3.6,91.0,1.2,0.0,2.2,0,0,1
2017-12-21,5,Winter,49,-4.3,91.0,1.5,0.0,2.2,0,0,2
2017-12-21,6,Winter,84,-4.8,91.0,1.1,0.0,2.2,0,0,3
2017-12-21,7,Winter,178,-5.3,90.0,1.1,0.0,2.2,0,0,3
2017-12-21,8,Winter,423,-5.6,89.0,0.9,0.0,2.2,0,0,1
2017-12-21,9,Winter,265,-5.3,88.0,0.4,0.0,2.2,0,0,3
2017-12-21,10,Winter,169,-3.0,71.0,0.7,0.0,2.1,0,0,3
2017-12-21,11,Winter,243,-0.7,62.0,0.7,0.0,2.0,0,0,3
2017-12-21,12,Winter,290,1.9,40.0,2.0,0.0,1.9,0,0,3
2017-12-21,13,Winter,285,3.2,42.0,1.8,0.0,1.8,0,0,2
2017-12-21,14,Winter,255,4.3,47.0,2.3,0.0,1.6,0,0,3
2017-12-21,15,Winter,316,4.4,46.0,1.4,0.0,1.0,0,0,3
2017-12-21,16,Winter,301,4.1,51.0,1.8,0.0,0.9,0,0,2
2017-12-21,17,Winter,366,2.9,60.0,1.3,0.0,0.8,0,0,2
2017-12-21,18,Winter,531,1.7,64.0,1.3,0.0,0.8,0,0,3
2017-12-21,19,Winter,355,0.8,71.0,0.9,0.0,0.8,0,0,1
2017-12-21,20,Winter,288,0.2,72.0,0.7,0.0,0.8,0,0,2
2017-12-21,21,Winter,248,-0.4,74.0,0.6,0.0,0.8,0,0,3
2017-12-21,22,Winter,252,-1.1,78.0,0.6,0.0,0.8,0,0,1
2017-12-21,23,Winter,212,-1.5,79.0,0.6,0.0,0.8,0,0,3
2017-12-22,0,Winter,196,-1.7,79.0,0.5,0.0,0.8,0,1,2
2017-12-22,1,Winter,250,-1.6,79.0,0.6,0.0,0.8,0,1,3
2017-12-22,2,Winter,161,-1.1,79.0,0.7,0.0,0.8,0,1,1
2017-12-22,3,Winter,99,-0.6,76.0,0.5,0.0,0.7,0,1,2
2017-12-22,4,Winter,64,-0.3,76.0,0.9,0.0,0.7,0,1,2
2017-12-22,5,Winter,76,-0.2,73.0,0.8,0.0,0.7,0,1,3
2017-12-22,6,Winter,114,-0.1,71.0,0.8,0.0,0.7,0,1,1
2017-12-22,7,Winter,283,-0.3,72.0,0.7,0.0,0.7,0,1,3
2017-12-22,8,Winter,544,-0.4,69.0,0.5,0.0,0.7,0,1,3
2017-12-22,9,Winter,298,0.3,67.0,0.7,0.0,0.6,0,1,3
2017-12-22,10,Winter,248,1.4,64.0,1.0,0.0,0.5,0,1,3
2017-12-22,11,Winter,278,3.1,57.0,0.8,0.0,0.0,0,1,1
2017-12-22,12,Winter,301,4.5,56.0,0.8,0.0,0.0,0,1,1
2017-12-22,13,Winter,320,5.4,55.0,1.2,0.0,0.0,0,1,3
2017-12-22,14,Winter,326,5.9,55.0,0.6,0.0,0.0,0,1,3
2017-12-22,15,Winter,386,6.5,55.0,0.9,0.0,0.0,0,1,2
2017-12-22,16,Winter,416,6.0,58.0,0.7,0.0,0.0,0,1,1
2017-12-22,17,Winter,477,5.4,61.0,1.3,0.0,0.0,0,1,3
2017-12-22,18,Winter,671,4.9,63.0,0.6,0.0,0.0,0,1,1
2017-12-22,19,Winter,481,5.2,64.0,0.7,0.0,0.0,0,1,3
2017-12-22,20,Winter,323,5.9,67.0,1.3,0.0,0.0,0,1,2
2017-12-22,21,Winter,309,6.1,70.0,2.2,0.0,0.0,0,1,3
2017-12-22,22,Winter,314,6.1,70.0,2.7,0.0,0.0,0,1,2
2017-12-22,23,Winter,249,5.8,74.0,2.5,0.0,0.0,0,1,1
2017-12-23,0,Winter,282,5.8,75.0,1.9,0.0,0.0,1,0,2
2017-12-23,1,Winter,337,5.7,75.0,1.7,0.0,0.0,1,0,2
2017-12-23,2,Winter,312,5.6,76.0,1.6,0.0,0.0,1,0,1
2017-12-23,3,Winter,230,5.4,77.0,1.6,0.0,0.0,1,0,3
2017-12-23,4,Winter,120,5.3,79.0,0.9,0.0,0.0,1,0,1
2017-12-23,5,Winter,59,5.0,81.0,1.2,0.0,0.0,1,0,1
2017-12-23,6,Winter,63,5.1,81.0,1.3,0.0,0.0,1,0,1
2017-12-23,7,Winter,99,5.1,82.0,0.7,0.0,0.0,1,0,2
2017-12-23,8,Winter,188,5.1,83.0,0.9,0.0,0.0,1,0,1
2017-12-23,9,Winter,239,5.2,84.0,0.7,0.0,0.0,1,0,1
2017-12-23,10,Winter,235,5.4,82.0,1.2,0.0,0.0,1,0,1
2017-12-23,11,Winter,282,5.7,81.0,1.1,0.0,0.0,1,0,2
2017-12-23,12,Winter,325,7.0,72.0,1.9,0.0,0.0,1,0,2
2017-12-23,13,Winter,423,7.7,68.0,1.0,0.0,0.0,1,0,1
2017-12-23,14,Winter,405,8.6,63.0,1.6,0.0,0.0,1,0,1
2017-12-23,15,Winter,443,8.6,64.0,1.5,0.0,0.0,1,0,3
2017-12-23,16,Winter,473,8.2,64.0,1.0,0.0,0.0,1,0,1
2017-12-23,17,Winter,453,7.7,67.0,0.9,0.0,0.0,1,0,1
2017-12-23,18,Winter,340,6.6,73.0,0.4,0.0,0.0,1,0,1
2017-12-23,19,Winter,260,6.0,76.0,1.1,0.0,0.0,1,0,2
2017-12-23,20,Winter,258,5.9,75.0,1.5,0.0,0.0,1,0,1
2017-12-23,21,Winter,279,5.6,77.0,0.9,0.0,0.0,1,0,2
2017-12-23,22,Winter,282,5.3,79.0,0.6,0.0,0.0,1,0,3
2017-12-23,23,Winter,237,5.5,80.0,0.6,0.0,0.0,1,0,1
2017-12-24,0,Winter,266,5.6,78.0,0.6,0.0,0.0,1,1,2
2017-12-24,1,Winter,251,5.6,78.0,0.5,0.0,0.0,1,1,2
2017-12-24,2,Winter,196,5.4,80.0,0.9,0.0,0.0,1,1,3
2017-12-24,3,Winter,149,5.2,82.0,0.8,0.0,0.0,1,1,3
2017-12-24,4,Winter,79,5.2,82.0,0.7,0.0,0.0,1,1,1
2017-12-24,5,Winter,44,5.1,82.0,0.6,0.0,0.0,1,1,1
2017-12-24,6,Winter,12,4.9,84.0,1.3,0.1,0.0,1,1,2
2017-12-24,7,Winter,3,4.7,89.0,1.1,0.0,0.0,1,1,3
2017-12-24,8,Winter,4,4.6,91.0,1.7,0.0,0.0,1,1,2
2017-12-24,9,Winter,3,4.6,94.0,0.9,6.4,0.0,1,1,1
2017-12-24,10,Winter,4,4.8,96.0,0.6,0.0,0.0,1,1,3
2017-12-24,11,Winter,9,4.6,95.0,0.8,0.0,0.0,1,1,1
2017-12-24,12,Winter,4,4.1,91.0,0.8,9.5,0.0,1,1,2
2017-12-24,13,Winter,7,3.7,90.0,0.7,0.0,0.0,1,1,3
2017-12-24,14,Winter,28,3.3,90.0,2.5,0.0,0.0,1,1,1
2017-12-24,15,Winter,38,2.9,90.0,2.0,3.5,0.0,1,1,1
2017-12-24,16,Winter,54,2.3,91.0,3.3,0.0,0.0,1,1,2
2017-12-24,17,Winter,104,2.2,86.0,2.6,0.0,0.0,1,1,2
2017-12-24,18,Winter,128,1.9,82.0,4.3,0.5,0.0,1,1,1
2017-12-24,19,Winter,132,1.1,68.0,4.4,0.0,0.0,1,1,3
2017-12-24,20,Winter,116,0.6,67.0,3.3,0.0,0.0,1,1,2
2017-12-24,21,Winter,145,0.4,69.0,3.5,0.0,0.0,1,1,3
2017-12-24,22,Winter,110,0.2,69.0,2.7,0.0,0.0,1,1,2
2017-12-24,23,Winter,128,0.0,63.0,3.2,0.0,0.0,1,1,2
2017-12-25,0,Winter,160,-0.6,64.0,2.4,0.0,0.0,0,1,2
2017-12-25,1,Winter,132,-1.2,57.0,4.3,0.0,0.0,0,1,2
2017-12-25,2,Winter,115,-1.8,53.0,4.1,0.0,0.0,0,1,3
2017-12-25,3,Winter,100,-2.3,52.0,3.4,0.0,0.0,0,1,1
2017-12-25,4,Winter,72,-3.0,51.0,3.2,0.0,0.0,0,1,1
2017-12-25,5,Winter,32,-3.7,51.0,2.6,0.0,0.0,0,1,1
2017-12-25,6,Winter,59,-4.1,50.0,3.0,0.0,0.0,0,1,3
2017-12-25,7,Winter,61,-4.6,46.0,2.8,0.0,0.0,0,1,1
2017-12-25,8,Winter,94,-4.9,44.0,3.0,0.0,0.0,0,1,3
2017-12-25,9,Winter,107,-4.6,40.0,3.5,0.0,0.0,0,1,2
2017-12-25,10,Winter,133,-3.7,35.0,3.7,0.0,0.0,0,1,2
2017-12-25,11,Winter,179,-2.8,35.0,2.9,0.0,0.0,0,1,1
2017-12-25,12,Winter,221,-1.6,33.0,2.5,0.0,0.0,0,1,1
2017-12-25,13,Winter,244,-1.5,33.0,3.8,0.0,0.0,0,1,3
2017-12-25,14,Winter,274,-0.4,31.0,2.0,0.0,0.0,0,1,2
2017-12-25,15,Winter,319,0.4,28.0,2.5,0.0,0.0,0,1,1
2017-12-25,16,Winter,272,0.4,27.0,2.0,0.0,0.0,0,1,3
2017-12-25,17,Winter,260,-0.7,29.0,2.0,0.0,0.0,0,1,2
2017-12-25,18,Winter,237,-1.6,33.0,2.0,0.0,0.0,0,1,3
2017-12-25,19,Winter,184,-1.8,41.0,2.1,0.0,0.0,0,1,2
2017-12-25,20,Winter,181,-2.1,49.0,1.7,0.0,0.0,0,1,1
2017-12-25,21,Winter,185,-1.7,51.0,1.7,0.0,0.0,0,1,2
2017-12-25,22,Winter,176,-1.3,53.0,1.7,0.0,0.0,0,1,2
2017-12-25,23,Winter,169,-1.0,55.0,1.9,0.0,0.0,0,1,2
2017-12-26,0,Winter,178,-1.4,58.0,1.0,0.0,0.0,0,0,1
2017-12-26,1,Winter,127,-1.5,62.0,1.3,0.0,0.0,0,0,2
2017-12-26,2,Winter,85,-2.1,69.0,1.0,0.0,0.0,0,0,1
2017-12-26,3,Winter,72,-2.6,70.0,1.0,0.0,0.0,0,0,3
2017-12-26,4,Winter,49,-2.6,72.0,1.4,0.0,0.0,0,0,1
2017-12-26,5,Winter,65,-2.9,77.0,0.8,0.0,0.0,0,0,1
2017-12-26,6,Winter,120,-2.8,73.0,0.7,0.0,0.0,0,0,2
2017-12-26,7,Winter,296,-2.9,73.0,1.9,0.0,0.0,0,0,3
2017-12-26,8,Winter,578,-2.7,68.0,2.2,0.0,0.0,0,0,2
2017-12-26,9,Winter,293,-2.8,52.0,2.9,0.0,0.0,0,0,2
2017-12-26,10,Winter,180,-2.2,36.0,4.1,0.0,0.0,0,0,1
2017-12-26,11,Winter,250,-2.1,28.0,4.9,0.0,0.0,0,0,2
2017-12-26,12,Winter,262,-1.3,23.0,4.0,0.0,0.0,0,0,3
2017-12-26,13,Winter,262,-2.0,15.0,4.7,0.0,0.0,0,0,1
2017-12-26,14,Winter,271,-1.6,20.0,4.3,0.0,0.0,0,0,1
2017-12-26,15,Winter,246,-1.9,17.0,5.0,0.0,0.0,0,0,1
2017-12-26,16,Winter,282,-1.9,17.0,3.3,0.0,0.0,0,0,1
2017-12-26,17,Winter,350,-3.6,20.0,3.7,0.0,0.0,0,0,2
2017-12-26,18,Winter,481,-4.7,23.0,3.4,0.0,0.0,0,0,1
2017-12-26,19,Winter,317,-5.4,27.0,3.0,0.0,0.0,0,0,2
2017-12-26,20,Winter,252,-6.1,32.0,4.7,0.0,0.0,0,0,2
2017-12-26,21,Winter,220,-6.6,39.0,3.2,0.0,0.0,0,0,2
2017-12-26,22,Winter,213,-7.2,38.0,3.1,0.0,0.0,0,0,3
2017-12-26,23,Winter,156,-7.5,37.0,3.1,0.0,0.0,0,0,2
2017-12-27,0,Winter,133,-7.9,37.0,2.2,0.0,0.0,0,0,1
2017-12-27,1,Winter,142,-8.2,39.0,1.8,0.0,0.0,0,0,1
2017-12-27,2,Winter,93,-8.6,37.0,1.5,0.0,0.0,0,0,1
2017-12-27,3,Winter,81,-9.1,37.0,1.0,0.0,0.0,0,0,2
2017-12-27,4,Winter,55,-9.1,33.0,2.3,0.0,0.0,0,0,1
2017-12-27,5,Winter,66,-9.4,36.0,1.9,0.0,0.0,0,0,1
2017-12-27,6,Winter,105,-9.8,37.0,1.7,0.0,0.0,0,0,1
2017-12-27,7,Winter,262,-10.1,38.0,2.3,0.0,0.0,0,0,1
2017-12-27,8,Winter,502,-10.2,35.0,1.8,0.0,0.0,0,0,2
2017-12-27,9,Winter,279,-9.8,33.0,2.0,0.0,0.0,0,0,1
2017-12-27,10,Winter,146,-8.5,29.0,2.4,0.0,0.0,0,0,1
2017-12-27,11,Winter,213,-6.8,28.0,2.1,0.0,0.0,0,0,3
2017-12-27,12,Winter,230,-5.5,21.0,2.1,0.0,0.0,0,0,1
2017-12-27,13,Winter,258,-4.7,18.0,3.7,0.0,0.0,0,0,1
2017-12-27,14,Winter,231,-4.0,18.0,2.4,0.0,0.0,0,0,1
2017-12-27,15,Winter,228,-3.1,16.0,2.2,0.0,0.0,0,0,3
2017-12-27,16,Winter,269,-3.2,23.0,2.7,0.0,0.0,0,0,3
2017-12-27,17,Winter,314,-4.2,26.0,2.2,0.0,0.0,0,0,3
2017-12-27,18,Winter,466,-5.2,32.0,2.2,0.0,0.0,0,0,3
2017-12-27,19,Winter,315,-5.5,31.0,2.1,0.0,0.0,0,0,2
2017-12-27,20,Winter,262,-5.9,34.0,0.9,0.0,0.0,0,0,2
2017-12-27,21,Winter,242,-6.4,34.0,1.2,0.0,0.0,0,0,1
2017-12-27,22,Winter,243,-6.4,36.0,1.3,0.0,0.0,0,0,1
2017-12-27,23,Winter,216,-6.3,39.0,0.9,0.0,0.0,0,0,1
2017-12-28,0,Winter,164,-6.5,41.0,1.7,0.0,0.0,0,0,1
2017-12-28,1,Winter,169,-6.6,39.0,1.4,0.0,0.0,0,0,1
2017-12-28,2,Winter,163,-6.6,34.0,1.8,0.0,0.0,0,0,1
2017-12-28,3,Winter,86,-6.0,32.0,2.5,0.0,0.0,0,0,1
2017-12-28,4,Winter,50,-5.8,32.0,1.6,0.0,0.0,0,0,2
2017-12-28,5,Winter,61,-5.7,28.0,1.2,0.0,0.0,0,0,2
2017-12-28,6,Winter,103,-5.5,24.0,0.5,0.0,0.0,0,0,1
2017-12-28,7,Winter,257,-5.0,31.0,0.5,0.0,0.0,0,0,1
2017-12-28,8,Winter,554,-4.7,30.0,0.6,0.0,0.0,0,0,1
2017-12-28,9,Winter,326,-4.3,38.0,0.7,0.0,0.0,0,0,2
2017-12-28,10,Winter,225,-3.4,33.0,1.3,0.0,0.0,0,0,1
2017-12-28,11,Winter,288,-2.1,34.0,1.0,0.0,0.0,0,0,1
2017-12-28,12,Winter,286,-0.8,38.0,1.0,0.0,0.0,0,0,3
2017-12-28,13,Winter,301,0.8,46.0,1.4,0.0,0.0,0,0,2
2017-12-28,14,Winter,311,0.8,55.0,1.8,0.0,0.0,0,0,1
2017-12-28,15,Winter,303,0.4,57.0,2.4,0.0,0.0,0,0,3
2017-12-28,16,Winter,390,0.3,57.0,2.3,0.0,0.0,0,0,1
